396.43	522.62
393.45	516.83
390.48	519.86
388.1	524.83
386.31	519.86
383.93	515.45
383.33	520.14
383.33	524.28
382.74	514.62
380.36	513.24
378.57	553.79
376.79	625.79
373.21	669.93
369.64	632.97
367.26	565.38
364.29	519.86
363.1	511.31
361.9	527.59
360.71	521.24
360.12	514.9
359.52	515.45
359.52	523.45
358.33	528.69
357.14	522.9
357.14	516.83
357.74	519.03
362.5	527.03
375.6	524.55
402.38	520.14
438.69	528.14
476.19	530.62
513.69	527.86
548.21	524.28
579.76	530.07
608.93	534.21
633.93	537.52
657.14	536.69
677.38	545.24
695.24	551.86
710.12	550.48
723.81	556.55
735.71	560.69
745.83	565.1
752.38	562.07
756.55	564.28
755.36	570.62
751.19	569.79
745.24	557.38
738.1	552.97
729.17	550.21
720.24	541.93
712.5	530.9
703.57	530.07
695.24	527.86
683.93	527.59
671.43	517.66
655.95	523.45
638.69	521.24
619.05	524.55
598.81	516
578.57	517.66
560.71	521.79
545.24	519.03
531.55	516.83
520.24	519.03
510.71	523.17
502.38	522.9
493.45	521.24
486.31	526.48
479.17	528.97
472.62	524.28
467.26	521.24
461.9	526.48
457.74	527.59
452.98	526.76
450	522.9
446.43	527.03
445.24	527.86
444.05	522.9
444.05	520.97
444.05	527.86
444.05	528.69
445.24	524.83
445.24	523.45
445.24	528.14
444.05	528.69
443.45	522.9
441.07	525.38
438.69	526.48
435.71	530.07
432.74	528.14
429.17	531.72
426.19	533.93
424.4	535.86
421.43	532
420.83	534.21
419.05	539.72
416.67	535.03
414.88	533.38
411.9	532.55
409.52	537.52
405.36	536.97
402.38	530.9
398.81	526.21
395.83	523.72
392.86	522.07
390.48	522.9
388.1	526.48
386.31	523.45
383.33	518.76
381.55	518.76
378.57	514.62
376.19	520.14
373.81	556.55
370.83	630.21
367.26	669.1
364.88	623.59
363.69	547.72
360.71	512.41
359.52	520.69
357.74	524.83
356.55	515.45
354.17	511.59
352.38	521.24
351.79	522.07
350	520.69
350	522.07
351.79	521.79
354.17	523.17
360.12	524.83
376.79	523.72
405.36	528.69
441.07	524.55
478.57	526.48
513.1	527.86
545.24	528.69
575	530.07
602.38	533.38
629.17	540.55
652.98	539.72
675.6	541.93
695.83	546.62
711.9	556.55
726.19	559.86
737.5	557.38
743.45	560.97
748.21	570.62
748.81	570.62
748.21	568.41
745.83	566.48
741.67	562.07
737.5	557.38
730.95	545.79
723.81	542.21
715.48	537.52
706.55	528.69
695.83	523.45
683.93	526.48
671.43	522.9
655.36	522.07
638.1	521.79
619.05	525.38
598.21	522.9
578.57	516.55
560.71	517.1
545.24	523.72
532.74	522.34
520.24	519.03
510.71	519.03
501.19	526.48
492.86	526.76
484.52	522.07
476.79	520.69
470.83	525.66
464.88	520.41
461.9	520.69
458.93	519.59
455.36	525.66
452.98	517.66
452.38	520.41
450.6	521.24
450	523.17
450	518.76
448.21	522.34
446.43	522.34
445.83	528.14
445.24	520.69
444.64	520.41
443.45	523.45
443.45	525.66
443.45	522.34
442.86	519.03
441.67	528.69
440.48	528.69
438.1	526.76
435.71	527.59
433.33	533.1
430.95	530.9
428.57	533.1
426.19	529.79
424.4	530.62
422.62	528.97
421.43	523.72
419.64	528.69
416.67	528.69
414.88	520.97
411.9	512.41
410.12	519.31
407.14	525.38
405.36	521.24
402.38	514.62
401.79	514.62
400	516.55
398.21	507.17
395.83	508.55
392.86	552.14
389.29	628.28
385.71	663.59
381.55	620.83
378.57	553.52
376.79	514.9
375.6	511.31
375.6	521.24
374.4	517.66
373.21	512.97
372.02	512.97
370.83	520.14
369.05	526.21
367.86	525.66
367.26	517.38
369.05	519.03
373.81	523.17
386.9	524.28
414.29	518.76
449.4	523.17
486.31	527.03
522.02	527.86
555.95	528.14
586.9	531.17
616.67	532.55
642.26	534.48
665.48	537.52
689.29	539.72
710.12	550.76
729.17	554.07
744.64	555.45
757.14	560.97
765.48	568.41
770.24	566.21
772.02	568.41
770.24	571.72
767.26	569.79
761.31	559.86
754.76	552.97
747.62	547.72
739.29	538.9
731.55	532.28
724.4	526.48
716.07	527.59
706.55	523.45
695.24	517.38
681.55	517.66
664.88	520.97
646.43	516.83
625.6	516.83
604.17	515.45
583.93	520.41
567.86	519.86
554.76	518.21
541.67	517.93
530.95	519.31
520.24	516.83
511.9	516.55
502.98	522.07
495.83	524.83
489.88	519.86
484.52	518.21
480.95	514.62
477.38	519.03
474.4	521.79
472.02	516.83
468.45	520.14
464.88	522.9
462.5	520.97
459.52	519.86
458.93	516.83
457.74	521.79
457.74	519.31
457.74	519.03
457.14	518.21
456.55	521.24
454.76	523.17
452.98	521.79
450	520.14
448.21	526.48
446.43	529.24
445.24	526.21
445.24	528.69
443.45	536.69
441.67	534.48
440.48	530.9
438.69	522.34
435.12	527.59
431.55	530.07
429.17	526.48
426.19	514.62
424.4	516.83
422.62	520.14
421.43	517.66
419.05	511.59
416.67	513.24
414.88	515.72
412.5	513.24
410.12	502.48
407.14	509.38
404.76	564
400.6	647.03
397.62	682.07
395.83	621.66
393.45	545.52
391.07	508.83
388.69	511.59
386.31	514.62
383.93	513.24
381.55	511.59
378.57	514.62
376.79	517.66
373.81	520.14
371.43	520.14
369.05	519.86
369.64	521.79
373.81	519.86
386.31	524.28
409.52	520.14
440.48	521.24
472.62	527.86
506.55	528.69
536.31	524.28
564.88	524.28
591.07	530.9
615.48	536.69
638.69	537.52
659.52	544.14
678.57	552.97
695.24	559.59
708.33	556.55
719.64	562.9
726.79	570.9
732.74	574.21
735.71	570.07
737.5	567.59
735.71	563.17
732.74	554.62
726.79	542.48
721.43	538.9
714.88	533.93
705.36	528.97
697.02	522.07
688.1	517.38
678.57	519.31
667.26	514.9
652.98	511.03
638.1	512.14
619.64	516.55
600	517.93
580.95	512.97
562.5	509.93
545.24	521.24
532.74	522.34
520.24	517.38
510.12	518.21
500.6	523.17
493.45	525.66
487.5	524.28
481.55	526.21
476.79	529.24
472.02	528.14
468.45	526.76
465.48	529.24
463.1	527.03
461.9	523.45
459.52	523.17
457.74	525.66
455.36	526.76
454.76	523.45
455.36	526.21
455.36	525.1
455.36	524.83
454.76	521.79
454.76	523.72
453.57	530.9
452.38	530.9
449.4	530.07
445.83	531.17
443.45	534.48
441.07	533.1
440.48	536.41
438.69	535.31
438.69	533.38
438.69	523.45
438.1	525.38
438.1	533.1
436.9	527.59
435.71	519.03
433.93	519.86
430.95	523.45
429.17	519.03
426.19	514.62
424.4	518.76
421.43	519.31
419.64	516.55
416.67	505.79
413.69	515.72
410.12	566.21
405.36	646.48
402.38	687.59
398.81	640.97
396.43	555.17
395.83	508
394.64	520.69
393.45	529.79
392.86	521.24
392.26	510.48
389.29	519.86
386.9	527.03
383.33	526.48
380.95	520.97
379.17	521.79
381.55	521.24
388.1	523.17
405.36	525.66
434.52	526.76
471.43	524.55
507.74	523.17
543.45	527.59
576.19	533.66
605.95	527.86
633.93	526.76
658.93	532.55
682.14	538.9
704.76	540.28
725.6	547.72
743.45	554.34
759.52	555.72
772.02	559.03
780.95	562.34
786.31	568.41
788.69	570.34
788.1	565.38
786.31	565.1
782.74	556.55
777.38	548.55
773.21	537.52
767.26	532.28
761.31	530.07
754.17	526.48
745.24	515.45
736.31	518.76
724.4	520.97
710.71	516.55
695.24	518.21
676.79	522.34
655.95	517.93
633.93	509.38
612.5	510.21
592.86	516.83
576.79	514.34
561.9	506.9
548.81	514.07
538.69	516.83
528.57	516.55
520.24	513.24
513.1	515.45
507.74	521.79
502.98	518.21
500.6	514.9
497.62	514.34
495.83	519.03
493.45	519.86
491.07	514.07
488.69	514.34
486.31	524.28
484.52	523.45
483.33	515.45
481.55	516.28
481.55	523.45
480.95	521.24
480.95	516.55
479.17	517.66
478.57	527.03
476.79	526.48
475	520.97
473.81	528.69
472.02	529.24
470.83	534.48
469.05	528.69
468.45	527.86
465.48	529.79
464.29	527.03
462.5	524.28
460.12	526.48
458.93	529.24
455.36	522.07
452.98	508
450	508
447.62	517.66
445.24	517.66
443.45	512.97
441.07	513.24
439.88	516.83
436.9	506.62
435.71	504.41
432.74	537.52
429.17	619.45
425	665.52
422.02	632.41
419.05	552.14
416.67	502.48
414.88	505.24
411.9	515.45
411.31	521.79
408.33	513.24
407.14	508.83
405.36	513.52
403.57	522.34
402.38	522.07
402.38	517.93
404.76	515.72
410.12	519.03
424.4	519.86
452.98	518.76
488.1	518.21
525.6	524.28
562.5	524.28
597.62	524.55
630.95	522.9
661.31	528.69
688.1	534.21
713.1	533.38
736.31	537.79
757.74	545.79
775.6	553.52
791.07	557.38
802.98	561.24
812.5	567.03
819.64	575.03
822.62	572
824.4	569.79
822.62	567.59
820.83	563.17
816.67	556
811.9	545.79
805.36	540.55
797.62	537.79
789.29	528.97
779.76	526.48
769.64	523.45
757.74	522.9
743.45	520.69
727.38	519.86
710.12	519.86
688.69	523.45
667.26	519.03
645.83	515.72
626.19	522.34
609.52	523.72
592.86	518.21
578.57	515.45
564.29	522.34
552.98	522.07
543.45	518.21
535.71	517.93
529.17	522.9
522.02	525.38
516.67	524.28
511.9	522.34
507.14	526.21
504.17	527.59
501.19	521.79
498.81	520.14
497.62	525.66
497.62	526.21
495.83	520.69
494.64	518.76
492.86	525.66
491.67	525.38
489.88	521.24
487.5	522.07
485.71	527.03
483.93	525.66
482.14	527.03
481.55	526.76
479.76	532
478.57	535.86
476.79	533.1
473.81	530.9
472.02	535.59
469.05	533.93
466.67	528.69
464.29	530.62
462.5	530.9
460.12	532.28
458.93	525.66
455.36	518.76
452.98	516.83
450	517.66
446.43	514.07
443.45	517.38
440.48	520.14
438.69	517.66
435.71	513.24
433.93	505.79
431.55	511.59
429.17	546.9
426.19	613.1
422.62	664.41
420.83	640.14
416.67	565.1
414.88	512.14
412.5	510.21
411.9	524.28
411.31	519.86
409.52	509.93
408.33	513.24
407.14	524.55
405.95	523.45
404.76	519.03
403.57	517.38
404.76	523.72
409.52	523.45
424.4	520.97
453.57	519.86
490.48	520.14
527.98	520.41
563.69	519.03
597.62	521.79
629.17	532.28
657.14	531.17
683.93	525.66
708.33	530.9
731.55	538.9
752.98	545.79
772.02	546.34
788.69	550.76
802.38	560.97
813.69	565.38
820.83	563.17
824.4	567.86
825	572
824.4	569.24
821.43	557.38
819.05	549.93
813.69	544.14
807.14	534.48
800.6	527.59
791.07	524.83
781.55	522.9
771.43	518.21
759.52	516.83
745.24	513.79
728.57	519.86
708.33	515.45
687.5	511.59
664.29	514.9
642.86	519.03
623.21	517.66
605.36	511.31
591.07	517.66
576.79	522.07
564.88	516.83
554.76	514.34
545.83	514.62
538.1	520.97
531.55	517.38
526.19	515.45
521.43	514.62
516.67	518.21
513.1	516.55
510.71	513.24
508.33	516.55
505.36	519.31
502.98	519.86
501.19	513.24
500	515.45
498.21	519.86
497.62	518.21
497.62	513.24
497.02	516.55
495.83	521.24
495.24	517.66
493.45	513.52
491.07	523.17
488.1	526.76
485.71	527.86
481.55	523.72
477.98	527.59
473.81	528.14
472.02	533.1
468.45	528.69
466.67	532.55
464.29	528.97
463.1	526.21
460.71	524.55
459.52	523.17
457.14	523.45
453.57	511.31
450.6	510.21
447.62	511.31
444.05	516.55
440.48	517.66
436.9	512.41
433.93	511.59
430.95	509.93
427.98	506.62
424.4	530.07
421.43	601.52
417.86	664.69
414.88	646.48
411.9	572
411.31	521.79
410.12	512.97
409.52	519.31
410.12	517.93
408.33	514.07
407.74	509.1
407.14	515.72
407.14	516.55
407.14	519.03
407.14	518.76
407.74	514.9
411.31	518.21
422.02	524.28
446.43	526.48
479.17	518.21
514.88	519.03
551.19	525.66
586.31	528.14
617.26	523.17
648.21	524.28
676.19	534.21
702.38	535.31
726.19	535.86
748.81	540.83
769.05	551.59
784.52	556
798.21	557.1
808.93	562.9
816.67	572
822.02	570.9
824.4	568.41
824.4	563.45
821.43	565.38
816.67	558.48
810.12	539.72
802.38	534.48
794.64	532.55
786.31	526.48
778.57	515.45
769.64	518.76
759.52	525.38
748.21	521.24
732.74	517.66
714.88	516.83
693.45	520.69
672.02	519.86
650	513.52
630.95	516.55
614.88	518.21
600	520.41
588.1	513.24
576.79	514.62
567.26	522.07
557.74	522.07
550	517.66
543.45	520.97
536.9	524.28
531.55	523.45
526.79	517.93
523.21	520.97
519.64	525.38
516.67	525.38
514.88	521.24
512.5	518.76
510.12	526.21
509.52	528.14
507.74	523.45
507.14	520.69
507.14	526.21
507.14	527.86
507.14	523.17
507.14	521.24
506.55	527.86
504.76	527.03
503.57	524.83
501.19	524.55
498.81	530.62
497.02	535.59
493.45	535.03
491.07	532.28
488.69	536.97
486.31	533.1
483.93	528.14
481.55	527.59
479.76	530.07
478.57	527.86
475	519.86
473.81	514.9
471.43	519.31
468.45	524.28
464.29	517.66
461.9	510.48
458.93	514.9
455.36	517.93
453.57	509.93
452.98	514.62
450.6	560.69
449.4	641.24
446.43	672.41
444.05	614.76
441.67	541.93
439.88	509.93
435.71	511.03
433.33	520.41
429.17	516.28
426.19	514.34
424.4	515.45
422.02	519.03
421.43	519.03
420.83	517.38
420.83	518.21
423.81	514.9
430.36	516.83
445.24	525.66
472.02	522.62
505.36	519.86
541.67	526.48
577.38	530.62
611.9	533.1
642.86	527.03
672.02	526.48
698.21	535.31
724.4	536.97
746.43	538.9
767.26	546.9
783.33	557.38
796.43	564
807.14	564
815.48	570.62
822.02	575.31
826.79	579.45
830.36	571.17
830.95	566.21
829.17	565.66
824.4	560.97
819.05	544.14
811.31	533.93
802.38	537.52
792.86	529.24
781.55	524.28
769.64	519.86
756.55	525.66
741.07	526.21
723.81	521.24
702.98	514.34
681.55	516.55
657.74	519.86
635.71	519.86
615.48	512.41
598.81	517.66
583.93	521.24
571.43	521.24
560.12	517.1
550	523.72
542.86	527.03
535.71	525.38
528.57	521.24
522.02	525.93
516.67	528.97
512.5	526.48
508.93	522.9
504.76	524.55
501.19	529.79
498.81	527.86
497.02	524.28
495.24	525.38
494.05	530.9
492.86	528.14
492.86	522.9
491.07	525.66
490.48	530.9
489.88	527.86
488.1	521.79
486.31	528.97
483.33	535.59
481.55	532.28
478.57	530.07
476.79	536.97
473.81	543.86
471.43	538.9
467.26	530.9
464.29	530.9
460.71	536.97
457.74	535.86
454.76	528.69
452.98	524.28
451.19	525.66
450	521.24
448.21	524.83
445.24	524.55
443.45	530.62
441.07	522.9
438.69	515.72
436.31	512.41
433.93	523.17
430.95	569.52
427.98	651.45
424.4	700
420.83	654.48
416.67	561.52
414.29	509.93
411.9	520.69
409.52	532
407.14	523.45
405.36	517.38
403.57	521.52
402.38	532.55
401.79	528.14
400	524.28
398.81	528.97
400.6	530.9
405.36	529.24
419.05	530.07
441.67	531.72
472.02	532.28
506.55	531.72
540.48	533.38
572.02	536.41
602.38	539.72
630.95	539.72
657.74	540.83
683.33	550.21
707.14	553.24
728.57	554.34
745.24	560.97
759.52	572.83
771.43	578.34
779.17	577.79
783.93	577.52
786.31	581.66
786.9	584.14
786.9	574.48
785.71	563.45
783.33	557.66
778.57	556
773.21	540.83
766.67	536.41
759.52	535.31
750.6	530.07
741.07	525.66
729.17	519.31
714.88	528.69
697.62	527.86
676.79	517.66
654.76	517.66
630.95	520.97
607.14	519.31
588.1	515.45
572.02	517.66
557.74	522.62
547.02	523.45
536.9	516.83
529.17	520.97
521.43	524.28
514.29	523.17
507.14	522.07
500.6	520.14
495.24	522.07
491.07	519.03
487.5	522.9
485.71	530.62
483.33	532.55
481.55	526.48
479.17	524.28
478.57	526.21
476.79	527.86
