667	502
666	518
663	505
663	510
662	517
658	503
657	524
654	509
651	506
650	527
645	503
644	525
641	511
638	491
637	507
634	563
634	736
634	893
634	939
634	819
634	607
634	505
634	530
634	534
634	529
634	500
634	503
635	521
635	504
635	515
641	509
653	499
674	515
698	504
724	510
746	517
769	507
788	521
802	501
813	508
821	515
825	509
827	525
832	520
834	516
836	535
837	527
837	539
840	551
842	551
849	574
853	562
858	585
861	599
865	591
866	610
869	595
869	581
869	575
868	545
866	538
861	522
858	505
853	511
848	495
841	505
829	509
813	486
797	513
779	495
770	503
772	510
773	493
776	507
776	497
774	501
773	513
770	495
769	510
766	509
762	497
758	513
754	501
750	509
747	515
746	500
744	523
741	511
741	511
738	527
734	505
731	518
727	514
725	499
722	517
717	495
715	507
713	508
709	507
709	513
706	500
703	504
701	513
698	499
693	523
689	515
685	511
682	525
678	507
677	523
674	520
672	520
669	539
667	517
667	525
666	531
665	519
663	526
662	510
661	513
661	525
660	501
657	525
653	521
650	513
649	519
648	510
646	525
645	519
645	507
645	529
644	515
642	519
642	509
640	489
640	584
640	743
638	907
638	961
637	813
637	614
637	510
635	526
635	561
635	521
635	515
635	517
634	515
634	533
634	521
642	526
660	531
683	519
709	535
733	531
754	519
773	529
790	517
805	531
818	531
825	528
832	542
837	532
842	536
842	539
842	535
841	559
841	545
842	560
848	582
853	575
859	597
863	597
866	603
869	631
870	607
872	613
873	607
874	589
874	580
874	547
870	535
868	535
861	515
854	528
845	509
833	506
818	517
802	509
785	523
774	523
773	508
773	523
774	506
773	514
773	525
772	514
770	527
766	513
762	517
758	527
756	511
754	527
751	524
749	518
746	529
745	519
742	529
741	529
738	513
737	533
734	519
730	522
729	529
725	513
722	528
720	521
717	521
715	528
714	508
710	528
708	523
705	512
702	535
699	507
698	518
695	527
693	509
692	529
690	515
687	519
686	529
685	513
685	534
683	535
682	531
681	545
677	523
674	534
672	527
669	523
667	535
666	521
665	531
662	531
658	515
658	533
656	521
653	526
653	535
651	520
650	536
650	527
649	523
648	543
645	524
645	520
642	503
641	541
640	707
640	877
641	985
642	905
642	685
644	539
645	519
645	557
645	551
645	507
648	517
649	529
649	517
649	528
651	511
662	522
682	530
708	516
733	533
757	523
779	527
797	535
813	515
826	536
837	525
846	526
853	540
858	528
861	547
863	550
863	541
866	563
868	558
869	576
872	590
875	587
879	609
884	606
885	613
890	627
891	605
894	616
893	596
893	567
890	575
886	540
884	537
879	531
874	516
866	534
855	514
841	513
823	525
806	508
793	525
790	510
789	513
790	522
790	513
790	522
789	521
789	519
786	523
782	515
779	522
777	528
773	521
769	538
765	517
762	523
758	534
756	517
753	525
750	524
746	522
744	531
741	510
738	525
733	522
730	515
726	528
725	517
722	520
718	533
717	503
714	523
713	518
712	516
709	527
706	512
703	527
701	522
699	512
697	539
693	517
690	527
686	528
683	512
682	535
680	531
677	538
676	546
672	521
670	537
669	523
667	523
667	532
666	523
666	535
663	525
661	517
658	532
654	521
653	525
653	529
653	514
653	537
653	529
651	535
650	545
650	521
649	519
649	522
649	605
650	808
650	945
650	977
649	815
649	583
650	521
649	536
649	553
649	533
648	499
649	535
649	527
650	519
650	531
657	525
673	532
694	532
718	528
742	536
763	513
782	527
797	540
813	528
826	543
836	529
842	538
849	552
853	535
855	557
857	555
857	560
858	576
857	571
858	586
861	595
865	598
869	619
870	615
874	617
874	635
875	617
877	623
877	589
878	579
877	567
875	543
874	547
869	536
863	523
853	535
840	515
823	524
808	526
791	515
786	529
786	511
788	515
788	529
788	513
786	526
786	521
785	516
782	527
779	511
778	521
773	517
770	503
766	527
762	513
759	513
758	521
756	512
754	523
751	511
749	519
747	532
745	515
741	523
738	519
734	519
733	527
730	506
730	523
726	521
724	507
722	529
718	509
717	515
714	527
712	509
709	523
708	520
706	519
703	530
702	513
701	536
698	536
698	525
697	537
694	514
693	519
690	525
687	511
685	531
683	515
682	516
681	527
681	507
680	528
677	517
677	521
674	529
672	511
669	523
669	521
667	509
667	524
666	503
666	489
663	505
