456.4	520.74
456.8	521.77
456.8	521.77
456.8	523.56
456.6	524.58
455.99	526.89
455.18	524.84
454.16	524.84
453.35	528.43
452.13	525.1
450.91	526.63
449.29	525.61
447.46	527.91
445.23	528.68
443.2	529.71
441.17	527.91
438.93	522.54
436.29	521.77
434.06	527.66
431.42	525.86
428.98	524.33
426.55	526.89
424.31	527.91
422.49	526.63
421.07	529.45
419.44	529.71
418.43	529.45
417.21	530.99
416.19	534.06
414.97	535.85
413.76	534.06
412.74	536.11
411.73	541.49
410.3	540.72
409.49	537.9
408.07	536.88
407.06	534.83
406.45	536.88
405.63	535.34
405.43	532.01
405.23	525.61
404.42	522.79
403.81	526.12
403.2	527.91
402.18	525.1
401.17	522.54
399.75	522.02
398.73	519.72
397.72	510.76
397.31	532.01
396.7	591.17
396.09	663.12
395.89	675.42
395.48	603.97
394.47	536.11
394.06	513.32
393.45	521.77
391.83	523.82
390.81	518.95
393.25	519.72
398.93	524.58
409.49	530.99
427.56	526.63
449.49	526.12
469.8	525.86
485.03	525.86
496.4	525.86
504.52	528.68
511.02	530.22
516.09	533.03
520.15	533.29
522.99	535.08
523.6	538.92
523.2	538.16
521.17	539.95
519.14	540.2
517.51	544.3
515.28	547.63
513.45	556.34
511.83	560.69
510.41	563.51
509.19	566.07
507.97	569.91
507.16	574.78
506.35	577.59
505.53	576.82
505.13	569.65
504.52	563
503.91	557.62
502.89	547.38
500.86	542.25
497.61	538.16
491.52	533.8
482.99	532.01
474.06	528.43
467.56	530.73
465.53	527.91
468.78	528.43
471.42	525.86
473.05	527.66
474.47	525.61
475.28	527.91
475.28	526.63
474.06	525.1
472.84	528.94
471.02	532.01
468.78	529.71
466.55	529.45
464.52	527.91
462.49	528.43
460.66	532.78
459.04	532.01
456.8	528.68
454.97	529.96
452.94	532.78
450.91	530.99
448.48	529.45
446.04	529.71
443.81	530.73
441.37	527.91
439.54	532.78
437.31	532.78
435.08	529.45
433.05	530.99
431.42	532.52
430	534.06
428.98	536.88
427.97	538.67
426.55	536.88
425.53	540.72
424.31	543.02
423.3	540.2
422.69	540.97
421.68	540.2
421.27	536.11
420.46	536.88
419.64	535.85
418.63	533.29
417.21	527.66
416.19	523.56
415.18	523.82
414.16	525.86
412.74	525.61
411.32	524.58
409.9	521.77
409.49	515.62
409.09	513.06
408.68	538.92
408.68	621.9
408.68	700
408.88	688.99
408.88	594.49
409.09	520.23
409.7	513.06
408.88	529.96
407.87	530.99
408.68	516.39
413.55	515.62
421.07	526.89
432.64	529.71
452.94	525.86
476.9	523.3
495.79	525.86
509.19	530.73
519.14	530.22
526.85	532.78
532.54	533.29
537.21	532.52
541.27	535.34
544.52	535.34
546.95	537.64
548.38	538.92
549.39	541.49
549.59	547.63
550	551.47
549.39	554.55
548.58	564.79
548.17	565.56
548.17	573.75
548.38	572.98
548.38	578.87
548.38	580.41
547.56	580.41
546.75	578.1
545.33	566.58
544.11	558.9
542.89	555.31
541.27	546.09
538.83	538.41
535.58	534.06
530.51	533.29
522.99	530.73
512.44	525.1
501.68	525.86
494.16	525.61
490.51	521.77
493.35	524.58
496.4	522.02
497.61	523.82
498.43	523.82
498.43	524.58
497.41	523.82
495.79	523.82
493.55	524.58
491.52	524.58
489.7	527.91
487.46	526.89
485.23	526.63
483.2	527.91
481.17	526.12
479.54	531.75
477.72	530.22
475.69	529.45
473.65	530.73
471.62	528.68
469.8	529.96
467.36	526.63
465.13	528.43
462.69	526.63
460.46	529.96
457.41	531.75
454.97	529.45
452.13	529.96
449.9	532.52
447.46	533.03
445.43	535.85
443.2	540.2
441.57	538.16
440.36	540.2
438.93	536.88
437.31	535.34
436.29	535.34
435.48	533.03
434.47	529.96
433.25	525.86
432.44	524.58
431.62	521.25
430.61	521.77
429.19	518.95
427.77	522.54
426.14	518.95
424.31	523.3
421.88	518.44
